banner_id,banner,country_iso,country_name,region,erp,cloud,procurement,confidence,raw_notes
1729,COOP Tuty / COOP Terno / COOP TIP / COOP Diskont,CZ,Czech Republic,CEE,Per COOP Česká (fragmented),On-prem,"Manual, EDI",INFERRED,🟡 INFERRED — fragmented
1730,Konzum (COOP Alliance),CZ,Czech Republic,CEE,SAP ECC,On-prem,"Manual, EDI",INFERRED,🟡 INFERRED
1731,Jednota (COOP Alliance),CZ,Czech Republic,CEE,SAP ECC,On-prem,"Manual, EDI",INFERRED,🟡 INFERRED
1732,Hruška,CZ,Czech Republic,CEE,D365,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini Tech Partner Case Study NAV/D365) — NEW SIGNAL: Czech regional on D365
1733,Brněnka / Enapo / Flop,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1734,Sklizeno,CZ,Czech Republic,CEE,D365,Azure,Unknown,PROBABLE,🟠 PROBABLE (Gemini Job postings NAV/BC Developer) — NEW SIGNAL: Czech organic on D365 BC
1735,My Food Market / Country Life,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1736,Spar Česká / Interspar Česká,CZ,Czech Republic,CEE,"EXITED MARKET — Per Gemini: Spar/Interspar acquired by Albert in 2023, banners m",Azure,Ariba,UNKNOWN,⚫ LEGACY — RETIRED (Gemini explicit exit confirmation)
1737,Norma Česká,CZ,Czech Republic,CEE,SAP ECC,On-prem,Native,PROBABLE,🟠 PROBABLE (Gemini Norma IT Shared Services — same pattern as Norma DE/AT)
1738,JIP Maloobchod (JIP Group),CZ,Czech Republic,CEE,SAP S/4HANA,Unknown,Unknown,PROBABLE,"🟠 PROBABLE (Gemini SAP Implementation Press JIP Group — JIP ""Digital Transformation"")"
1739,Terno (COOP Alliance — Jihočeský),CZ,Czech Republic,CEE,SAP ECC,On-prem,"Manual, EDI",INFERRED,🟡 INFERRED — fragmented COOP
1740,Trefa,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (regional Czech)
1741,CBA Czech,CZ,Czech Republic,CEE,D365,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini CBA Strategic Partnership signals) — NEW SIGNAL: Hungarian-origin CBA franchise on D365
1742,TAMDA Foods,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (Vietnamese specialty in Prague)
1743,RATIO,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1744,Astur & Qanto,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1745,Mix Markt Česká,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1746,Travel Free,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1747,Action Česká,CZ,Czech Republic,CEE,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Action Global IT Hub — extends NL/FR/ES/PT/BE/LU/AT/CH/NO/SE/DK/FI pattern across CEE)
1748,Pepco Česká,CZ,Czech Republic,CEE,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Pepco Group IT Standard)
1749,Dealz Česká,CZ,Czech Republic,CEE,SAP S/4HANA,Azure,"Ariba, Oracle Procurement",INFERRED,🟡 INFERRED — CONTESTED (Gemini Pepco Group inference; cross-reference Dealz UK/IE Oracle Fusion pattern)
1750,Tedi Česká,CZ,Czech Republic,CEE,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini Tedi GmbH IT Standard)
1751,Makro Česká,CZ,Czech Republic,CEE,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Metro.digital Hub Evidence)
1752,JIP Cash & Carry,CZ,Czech Republic,CEE,SAP S/4HANA,Unknown,Unknown,CONFIRMED,🟢 CONFIRMED (Gemini JIP Digital Transformation Press) — NEW SIGNAL: Czech regional cash & carry on SAP S/4HANA
1753,Bidfood Czechia,CZ,Czech Republic,CEE,SAP S/4HANA,Hybrid,"Ariba, Coupa, Native",CONFIRMED,🟢 CONFIRMED (Gemini Bidcorp Global SAP Strategy + ChatGPT Bidfood Czech warehouse case + SAP Business One case + Coupa for indirect) — NEW COUPA EU GROCERY SIGNAL: Bidfood Eastern Europe cluster
1754,Lahůdky Palma / Sapa Prague / Náš Grunt / Ocean48,CZ,Czech Republic,CEE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1755,1. CZECH GROCERY MARKET — DOMINATED BY GERMAN/AUSTRIAN PARENTS,CZ,Czech Republic,CEE,,,,UNKNOWN,
1756,The Czech grocery market is heavily influenced by international parents:,CZ,Czech Republic,CEE,,,,UNKNOWN,
1757,"Albert (Ahold Delhaize, Dutch) — ~22% SAP S/4HANA + Ariba on Azure",CZ,Czech Republic,CEE,,,,UNKNOWN,
1758,"Kaufland (Schwarz Group, German) — ~20% SAP S/4HANA on STACKIT",CZ,Czech Republic,CEE,,,,UNKNOWN,
1759,"Lidl (Schwarz Group, German) — ~15% SAP S/4HANA on STACKIT",CZ,Czech Republic,CEE,,,,UNKNOWN,
1760,Tesco Česká (UK) — ~12% SAP S/4HANA + GEP SMART + Ariba on Azure,CZ,Czech Republic,CEE,,,,UNKNOWN,
1761,"Penny Česká (REWE, German) — ~10% SAP S/4HANA + Ariba on GCP",CZ,Czech Republic,CEE,,,,UNKNOWN,
1762,"Billa Česká (REWE, German) — ~8% SAP S/4HANA + Ariba on GCP",CZ,Czech Republic,CEE,,,,UNKNOWN,
1763,Globus Česká (German) — ~6% SAP S/4HANA + Ariba on AWS,CZ,Czech Republic,CEE,,,,UNKNOWN,
1764,"Makro Česká (Metro, German) — ~3% SAP S/4HANA + Ariba on GCP",CZ,Czech Republic,CEE,,,,UNKNOWN,
1765,Top 8 international groups cover ~96% of Tier 1 Czech grocery — all on enterprise SAP.,CZ,Czech Republic,CEE,,,,UNKNOWN,
1766,2. TESCO GEP SMART — EXTENDS UK/IE PATTERN,CZ,Czech Republic,CEE,,,,UNKNOWN,
1767,"Per Perplexity: Tesco Česká runs GEP SMART for PTP (procure-to-pay), extending the Tesco UK/IE GEP SMART pattern across ",CZ,Czech Republic,CEE,,,,UNKNOWN,
1768,This validates GEP SMART as a cross-border Tesco standard — likely extends through Slovakia and Hungary in upcoming wave,CZ,Czech Republic,CEE,,,,UNKNOWN,
1769,3. REWE GROUP COUPA EXTENSION — LIKELY EXTENDS TO CEE,CZ,Czech Republic,CEE,,,,UNKNOWN,
1770,"Per Gemini: Billa Česká + Penny Česká are part of the REWE ""RISE"" Program with SAP S/4HANA + Ariba on GCP. Given the REW",CZ,Czech Republic,CEE,,,,UNKNOWN,
1771,"Germany: REWE, Penny, REWE Markt/Express/Center, nahkauf, Lekkerland, toom",CZ,Czech Republic,CEE,,,,UNKNOWN,
1772,"Austria: BILLA, BILLA Plus, Penny Austria, ADEG, BILLA Corso",CZ,Czech Republic,CEE,,,,UNKNOWN,
1773,Italy: Penny Italia (Coupa via REWE inheritance),CZ,Czech Republic,CEE,,,,UNKNOWN,
1774,Likely extension: Billa Česká + Penny Česká also use Coupa for indirect procurement alongside SAP Ariba (Coupa pattern l,CZ,Czech Republic,CEE,,,,UNKNOWN,
1775,4. BIDFOOD CZECHIA — FIRST EU GROCERY COUPA + EASTERN EUROPE CLUSTER SIGNAL,CZ,Czech Republic,CEE,,,,UNKNOWN,
1776,This means Coupa is now confirmed in 6 EU markets:,CZ,Czech Republic,CEE,,,,UNKNOWN,
1777,"UK (Tesco, Sainsbury's, Waitrose/JLP, Whole Foods UK)",CZ,Czech Republic,CEE,,,,UNKNOWN,
1778,France/EU (Edeka Minden-Hannover DE),CZ,Czech Republic,CEE,,,,UNKNOWN,
1779,Spain (DIA cluster),CZ,Czech Republic,CEE,,,,UNKNOWN,
1780,Netherlands (Plus/Coop merger),CZ,Czech Republic,CEE,,,,UNKNOWN,
1781,"Austria (REWE Group: BILLA, Penny, ADEG)",CZ,Czech Republic,CEE,,,,UNKNOWN,
1782,"Germany (REWE, Penny continental)",CZ,Czech Republic,CEE,,,,UNKNOWN,
1783,Czech Republic (Bidfood Eastern Europe cluster) — new,CZ,Czech Republic,CEE,,,,UNKNOWN,
1784,"Plus likely cross-border via REWE Group Coupa pattern (Billa, Penny Czech-extension).",CZ,Czech Republic,CEE,,,,UNKNOWN,
1785,5. CZECH COOP NETWORK — UNIQUELY FRAGMENTED,CZ,Czech Republic,CEE,,,,UNKNOWN,
1786,"Banners affected: COOP Česká, COOP Tuty, COOP Terno, COOP TIP, COOP Diskont, Konzum, Jednota, Terno (Jihočeský).",CZ,Czech Republic,CEE,,,,UNKNOWN,
1787,6. SPAR/INTERSPAR EXIT — ABSORBED INTO ALBERT,CZ,Czech Republic,CEE,,,,UNKNOWN,
1788,This is a meaningful PMI signal — Albert grew significantly via Spar acquisition and consolidated all CZ Spar systems to,CZ,Czech Republic,CEE,,,,UNKNOWN,
1789,7. CZECH PROCUREMENT MAP,CZ,Czech Republic,CEE,,,,UNKNOWN,
1790,SAP Ariba (Albert / Schwarz / Tesco / REWE / Globus / Action / Pepco / Makro / Bidfood): ~25 banners,CZ,Czech Republic,CEE,,,,UNKNOWN,
1791,GEP SMART (Tesco Group): Tesco Česká cluster (3 banners),CZ,Czech Republic,CEE,,,,UNKNOWN,
1792,"Coupa (REWE Group + Bidfood Eastern Europe): Billa Česká, Penny Česká, Bidfood Czechia (probable extension)",CZ,Czech Republic,CEE,,,,UNKNOWN,
1793,"Native ERP (Schwarz/STACKIT): Lidl Česká, Kaufland Česká",CZ,Czech Republic,CEE,,,,UNKNOWN,
1794,"Native D365: Hruška, Sklizeno, CBA Czech",CZ,Czech Republic,CEE,,,,UNKNOWN,
1795,Manual / EDI-only (Czech COOP fragmented): ~10 banners (COOP cluster + Konzum + Jednota + Terno),CZ,Czech Republic,CEE,,,,UNKNOWN,
1796,8. CZECH CLOUD MAP,CZ,Czech Republic,CEE,,,,UNKNOWN,
1797,"Azure dominant: Albert cluster (3), Tesco cluster (3), Action Česká, Pepco Česká, Hruška, Sklizeno, CBA Czech, JIP Maloo",CZ,Czech Republic,CEE,,,,UNKNOWN,
1798,"STACKIT: Kaufland Česká, Lidl Česká — 2 banners",CZ,Czech Republic,CEE,,,,UNKNOWN,
1799,"GCP: Billa Česká, Penny Česká, Makro Česká — 3 banners",CZ,Czech Republic,CEE,,,,UNKNOWN,
1800,AWS: Globus Česká cluster (Globus + Globus SB Market) — 2 banners (NEW — first AWS in Czech grocery),CZ,Czech Republic,CEE,,,,UNKNOWN,
1801,"On-prem: Czech COOP cluster (~10 banners), Norma Česká",CZ,Czech Republic,CEE,,,,UNKNOWN,
1802,9. HALLUCINATION SCORECARD (CZECH),CZ,Czech Republic,CEE,,,,UNKNOWN,
1803,LLM,CZ,Czech Republic,CEE,Best Signal,Worst Signal,Notes,UNKNOWN,
1804,Gemini,CZ,Czech Republic,CEE,D365,Some inference creep,Highest signal yield,UNKNOWN,
1805,ChatGPT,CZ,Czech Republic,CEE,Oracle Retail,Conservative on most CZ,Strong on niche Tesco Oracle legacy + Bidfood SAP Business One signals,UNKNOWN,
1806,Copilot,CZ,Czech Republic,CEE,SAP ECC,Misses Spar exit,Conservative,UNKNOWN,
1807,Perplexity,CZ,Czech Republic,CEE,SAP S/4HANA,"Heavy ""echoloc"" reliance",Top performer on COOP Morava local ERP signal,UNKNOWN,
1808,Mistral,CZ,Czech Republic,CEE,SAP S/4HANA,Limited beyond top 4,Acceptable,UNKNOWN,
1809,Grok,CZ,Czech Republic,CEE,Conservative SAP for Tier 1,"Most ""no public evidence""",Acceptable,UNKNOWN,
1810,10. NEW CZECH SIGNALS WORTH HIGHLIGHTING,CZ,Czech Republic,CEE,,,,UNKNOWN,
1811,Czech COOP fragmented local ERP architecture (COOP Morava 2022 reference) — unique to Czech COOP vs all other EU coopera,CZ,Czech Republic,CEE,,,,UNKNOWN,
1812,Tesco Central Europe IT Consolidation — extends Tesco GEP SMART pattern to CEE,CZ,Czech Republic,CEE,,,,UNKNOWN,
1813,Bidfood Eastern Europe Coupa cluster — new Coupa signal for EU grocery procurement map,CZ,Czech Republic,CEE,,,,UNKNOWN,
1814,"REWE ""RISE"" Program Czech extension — Billa/Penny GCP",CZ,Czech Republic,CEE,,,,UNKNOWN,
1815,"Globus on AWS — first AWS grocery in Czech, distinct from Globus DE legacy patterns",CZ,Czech Republic,CEE,,,,UNKNOWN,
1816,Spar/Interspar absorbed into Albert (2023 acquisition) — Czech grocery consolidation,CZ,Czech Republic,CEE,,,,UNKNOWN,
1817,Hruška/Sklizeno/CBA on Microsoft D365 — Czech regional/organic Microsoft penetration,CZ,Czech Republic,CEE,,,,UNKNOWN,
1818,"JIP Cash & Carry ""Digital Transformation"" SAP S/4HANA — Czech regional wholesale on enterprise SAP",CZ,Czech Republic,CEE,,,,UNKNOWN,
1819,Constacloud Kaufland SAP S/4HANA integration 2025 — recent technical implementation reference,CZ,Czech Republic,CEE,,,,UNKNOWN,
1820,📊 CZECH REPUBLIC FINAL STATUS,CZ,Czech Republic,CEE,,,,UNKNOWN,
1821,48 banners assessed,CZ,Czech Republic,CEE,,,,UNKNOWN,
1822,🟢 Confirmed: 11 (23%),CZ,Czech Republic,CEE,,,,UNKNOWN,
1823,🟠 Probable: 9 (19%),CZ,Czech Republic,CEE,,,,UNKNOWN,
1824,🟡 Inferred from parent: 16 (33%),CZ,Czech Republic,CEE,,,,UNKNOWN,
1825,⚫ Unknown / Legacy: 12 (25%),CZ,Czech Republic,CEE,,,,UNKNOWN,
1826,The top 9 Czech grocery groups (~96% of revenue) all confirmed/probable on enterprise ERP:,CZ,Czech Republic,CEE,,,,UNKNOWN,
1827,Albert / Ahold Delhaize (~22%) — SAP S/4HANA + Ariba on Azure (post-Spar/Interspar absorption),CZ,Czech Republic,CEE,,,,UNKNOWN,
1828,Schwarz Group: Kaufland + Lidl (~35% combined) — SAP S/4HANA on STACKIT,CZ,Czech Republic,CEE,,,,UNKNOWN,
1829,Tesco Česká (~12%) — SAP S/4HANA + GEP SMART + Ariba on Azure,CZ,Czech Republic,CEE,,,,UNKNOWN,
1830,"Penny Česká + Billa Česká (REWE, ~18% combined) — SAP S/4HANA + Ariba (likely Coupa) on GCP",CZ,Czech Republic,CEE,,,,UNKNOWN,
1831,Globus Česká (~6%) — SAP S/4HANA + Ariba on AWS (unique CZ AWS signal),CZ,Czech Republic,CEE,,,,UNKNOWN,
1832,Makro Česká (~3%) — SAP S/4HANA + Ariba on GCP,CZ,Czech Republic,CEE,,,,UNKNOWN,
1833,Czech Republic agentic-readiness: ~96% revenue-weighted on enterprise ERP.,CZ,Czech Republic,CEE,,,,UNKNOWN,
1834,"For AIO rails, Czech Republic offers clean cross-EU consolidation:",CZ,Czech Republic,CEE,,,,UNKNOWN,
1835,Schwarz Group via STACKIT — 1 entry point reaches 35% of grocery (Lidl + Kaufland),CZ,Czech Republic,CEE,,,,UNKNOWN,
1836,Albert via Azure + Ariba — 1 entry point reaches 22%,CZ,Czech Republic,CEE,,,,UNKNOWN,
1837,REWE Group Czech (Penny + Billa) via GCP + Ariba/Coupa — 1 entry point reaches 18%,CZ,Czech Republic,CEE,,,,UNKNOWN,
1838,Tesco via Azure + GEP SMART — 1 entry point reaches 12% (cross-border with UK/IE),CZ,Czech Republic,CEE,,,,UNKNOWN,
1839,Top 4 entry points cover 87% of Czech grocery,CZ,Czech Republic,CEE,,,,UNKNOWN,
1840,Carrefour,BR,Brazil,LatAm,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 Confirmed
1841,Atacadão,BR,Brazil,LatAm,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 Confirmed
1842,Sam's Club Brasil,BR,Brazil,LatAm,SAP,Azure,Native,PROBABLE,🟠 Probable
1843,Assaí Atacadista,BR,Brazil,LatAm,SAP S/4HANA,AWS,SAP module + Analytics Cloud,CONFIRMED,🟢 Confirmed
1844,Pão de Açúcar,BR,Brazil,LatAm,SAP S/4HANA,SAP-managed,Ariba,CONFIRMED,🟢 Confirmed
1845,Extra,BR,Brazil,LatAm,SAP S/4HANA,SAP-managed,Ariba,INFERRED,🟠 Inferred
1846,Extra Hiper,BR,Brazil,LatAm,SAP S/4HANA,SAP-managed,Ariba,INFERRED,🟠 Inferred
1847,Mercado Extra,BR,Brazil,LatAm,SAP S/4HANA,SAP-managed,Ariba,INFERRED,🟠 Inferred
1848,Compre Bem,BR,Brazil,LatAm,SAP S/4HANA,SAP-managed,Ariba,INFERRED,🟠 Inferred
1849,Minuto Pão de Açúcar,BR,Brazil,LatAm,SAP S/4HANA,SAP-managed,Ariba,INFERRED,🟠 Inferred
1850,BIG,BR,Brazil,LatAm,SAP (migration),"Azure, GCP",Ariba,PROBABLE,🟠 Probable
1851,BIG Bompreço,BR,Brazil,LatAm,SAP (migration),"Azure, GCP",Ariba,PROBABLE,🟠 Probable
1852,Maxxi Atacado,BR,Brazil,LatAm,Infor,AWS,Infor Procurement,PROBABLE,🟠 Probable
1853,Nacional (BIG),BR,Brazil,LatAm,SAP (migration),"Azure, GCP",Ariba,PROBABLE,🟠 Probable
1854,Mercadorama,BR,Brazil,LatAm,Custom,On-prem,"Manual, EDI",PROBABLE,🟠 Probable
1855,Grupo Mateus,BR,Brazil,LatAm,Totvs,On-prem,Native,CONFIRMED,🟢 Confirmed
1856,Mateus Supermercados,BR,Brazil,LatAm,Totvs,On-prem,Native,INFERRED,🟠 Inferred
1857,Mix Mateus,BR,Brazil,LatAm,Totvs,On-prem,Native,INFERRED,🟠 Inferred
1858,Camiño,BR,Brazil,LatAm,JD Edwards World A9.4,On-prem,Native,PROBABLE,🟠 Probable
1859,Super Nosso,BR,Brazil,LatAm,Totvs Protheus,Azure,Native,PROBABLE,🟠 Probable
1860,Apoio Mineiro,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1861,Sonda Supermercados,BR,Brazil,LatAm,SAP ECC,"On-prem, Hybrid",Native,CONTESTED,🟠 Contested
1862,GBarbosa,BR,Brazil,LatAm,SAP S/4HANA,Azure,Ariba,PROBABLE,🟠 Probable
1863,Bretas,BR,Brazil,LatAm,SAP S/4HANA,Azure,Ariba,PROBABLE,🟠 Probable
1864,Prezunic,BR,Brazil,LatAm,Infor,On-prem,Unknown,UNKNOWN,🔴 Unknown
1865,Perini,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1866,Spid 15,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1867,Muffato,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,CONFIRMED,🟢 Confirmed
1868,Super Muffato,BR,Brazil,LatAm,Totvs Protheus,"OCI, On-prem",Native,PROBABLE,🟠 Probable
1869,Max Atacadista,BR,Brazil,LatAm,SAP S/4HANA,AWS,Ariba,PROBABLE,🟠 Probable
1870,Angeloni,BR,Brazil,LatAm,Totvs,Unknown,Unknown,UNKNOWN,🔴 Unknown
1871,Coop,BR,Brazil,LatAm,Custom,On-prem,"Manual, EDI",PROBABLE,🟠 Probable
1872,Dia Brasil,BR,Brazil,LatAm,SAP ECC,Hybrid,Native,CONFIRMED,🟢 Confirmed
1873,Oba Hortifruti,BR,Brazil,LatAm,SAP S/4HANA,AWS,Ariba,PROBABLE,🟠 Probable
1874,Savegnago,BR,Brazil,LatAm,Totvs,On-prem,Native,PROBABLE,🟠 Probable
1875,Bahamas Supermercados,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1876,Mart Minas,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1877,Spani Atacadista,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1878,Makro Brasil,BR,Brazil,LatAm,SAP ECC,On-prem,Native,CONFIRMED,🟢 Confirmed
1879,Supermercados BH,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1880,Companhia Zaffari,BR,Brazil,LatAm,SAP S/4HANA,Azure,Ariba,PROBABLE,🟠 Probable
1881,Bourbon,BR,Brazil,LatAm,Oracle Fusion,OCI,Oracle Procurement,PROBABLE,🟠 Probable
1882,Cometa Supermercados,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1883,Mambo,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1884,Zona Sul,BR,Brazil,LatAm,Totvs,On-prem,Native,PROBABLE,🟠 Probable
1885,Hirota Food,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1886,Verdemar,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1887,Carone,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1888,Tenda Atacado,BR,Brazil,LatAm,SAP ECC,On-prem,Native,PROBABLE,🟠 Probable
1889,Roldão Atacadista,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1890,Fort Atacadista,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1891,RaiaDrogasil,BR,Brazil,LatAm,SAP S/4HANA,AWS,Ariba,CONFIRMED,🟢 Confirmed
1892,Droga Raia,BR,Brazil,LatAm,SAP S/4HANA,AWS,Ariba,INFERRED,🟠 Inferred
1893,Drogasil,BR,Brazil,LatAm,SAP S/4HANA,AWS,Ariba,INFERRED,🟠 Inferred
1894,Pague Menos,BR,Brazil,LatAm,SAP S/4HANA,"AWS, On-prem","Ariba, Native",CONTESTED,🟠 Contested
1895,Drogaria São Paulo,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1896,Drogarias Pacheco,BR,Brazil,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1897,AM/PM,BR,Brazil,LatAm,Oracle E-Business Suite 12.2,On-prem,Native,PROBABLE,🟠 Probable
1898,BR Mania,BR,Brazil,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1899,Magazine Luiza,BR,Brazil,LatAm,SAP S/4HANA,"GCP, AWS, Hybrid",Ariba,CONFIRMED,🟢 Confirmed
1900,Americanas,BR,Brazil,LatAm,Oracle Fusion,OCI,Oracle Procurement,PROBABLE,🟠 Probable
1901,Amazon Brasil,BR,Brazil,LatAm,Custom,AWS,Internal,CONFIRMED,🟢 Confirmed
1902,MercadoLibre Brasil,BR,Brazil,LatAm,Custom,"GCP, AWS",Ariba,CONFIRMED,🟢 Confirmed
1903,Walmart México,MX,Mexico,LatAm,SAP S/4HANA,"Azure, GCP, AWS, Hybrid",Ariba,CONFIRMED,🟢 Confirmed
1904,Walmart Supercenter México,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1905,Bodega Aurrerá,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1906,Mi Bodega Aurrerá,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1907,Bodega Aurrerá Express,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1908,Superama,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1909,Walmart Express,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1910,Sam's Club México,MX,Mexico,LatAm,SAP S/4HANA,Hybrid,Ariba,INFERRED,🟠 Inferred
1911,OXXO,MX,Mexico,LatAm,Oracle Retail,AWS,Native,CONFIRMED,🟢 Confirmed
1912,Soriana Híper,MX,Mexico,LatAm,SAP ECC,On-prem,Native,PROBABLE,🟠 Probable
1913,Soriana Súper,MX,Mexico,LatAm,SAP ECC,On-prem,Native,INFERRED,🟠 Inferred
1914,Soriana Mercado,MX,Mexico,LatAm,SAP ECC,On-prem,Native,INFERRED,🟠 Inferred
1915,Soriana Express,MX,Mexico,LatAm,SAP ECC,On-prem,Native,INFERRED,🟠 Inferred
1916,City Club,MX,Mexico,LatAm,Oracle EBS 12.2,On-prem,Native,PROBABLE,🟠 Probable
1917,Súper City,MX,Mexico,LatAm,Oracle EBS 12.2,On-prem,Native,INFERRED,🟠 Inferred
1918,Chedraui,MX,Mexico,LatAm,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 Confirmed
1919,Súper Chedraui,MX,Mexico,LatAm,SAP S/4HANA,Azure,Ariba,INFERRED,🟠 Inferred
1920,Selecto Chedraui,MX,Mexico,LatAm,SAP S/4HANA,Azure,Ariba,INFERRED,🟠 Inferred
1921,Bara,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1922,Smart & Final México,MX,Mexico,LatAm,Infor,AWS,Infor Procurement,PROBABLE,🟠 Probable
1923,La Comer,MX,Mexico,LatAm,Microsoft Dynamics 365,Azure,Native,PROBABLE,🟠 Probable
1924,Fresko,MX,Mexico,LatAm,Microsoft Dynamics 365,Azure,Native,INFERRED,🟠 Inferred
1925,City Market,MX,Mexico,LatAm,Microsoft Dynamics 365,Azure,Native,INFERRED,🟠 Inferred
1926,Sumesa,MX,Mexico,LatAm,SAP ECC,On-prem,Native,PROBABLE,🟠 Probable
1927,H-E-B México,MX,Mexico,LatAm,SAP S/4HANA,"AWS, On-prem",EDI,CONTESTED,🟠 Contested
1928,H-E-B Mas,MX,Mexico,LatAm,Dynamics AX,On-prem,EDI,INFERRED,🟠 Inferred
1929,Mi Tienda H-E-B,MX,Mexico,LatAm,Dynamics AX,On-prem,EDI,INFERRED,🟠 Inferred
1930,Casa Ley,MX,Mexico,LatAm,SAP ECC,Hybrid,Native,CONFIRMED,🟢 Confirmed
1931,Calimax,MX,Mexico,LatAm,Totvs Protheus,On-prem,Native,PROBABLE,🟠 Probable
1932,Alsuper,MX,Mexico,LatAm,SAP ECC,On-prem,Native,PROBABLE,🟠 Probable
1933,Super del Norte,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1934,ISSSTE,MX,Mexico,LatAm,Custom,On-prem,"Manual, EDI",PROBABLE,🟠 Probable
1935,SuperISSSTE,MX,Mexico,LatAm,Custom,On-prem,"Manual, EDI",INFERRED,🟠 Inferred
1936,Neto,MX,Mexico,LatAm,Dynamics AX,On-prem,Native,PROBABLE,🟠 Probable
1937,Super Willys,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1938,Super Gutierrez,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1939,Tiendas 3B,MX,Mexico,LatAm,SAP ECC,On-prem,Native,PROBABLE,🟠 Probable
1940,Tiendas del Sol,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1941,Merza,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1942,S-Mart,MX,Mexico,LatAm,Totvs,On-prem,Native,PROBABLE,🟠 Probable
1943,Mi Tienda del Ahorro,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1944,Casa Chapa,MX,Mexico,LatAm,Unknown,Unknown,Unknown,UNKNOWN,🔴 Unknown
1945,Farmacias Guadalajara,MX,Mexico,LatAm,SAP ECC,On-prem,Native,PROBABLE,🟠 Probable
